Código,Entidade,Região,Cidade,Qualidade do Ar,Poluição da Água,Ano,Produção Anual de Plástico,Participação na emissão global de plásticos para o oceano
PEO,People's Republic of China,Jiangsu,Liyang,0.0,50.0,,,
PEO,People's Republic of China,Heilongjiang,Gannan,0.0,50.0,,,
PEO,People's Republic of China,Shandong,Pingdu,0.0,50.0,,,
PEO,People's Republic of China,Hebei,Anshan,0.0,100.0,,,
PEO,People's Republic of China,Guangdong,Jiujiang,0.0,50.0,,,
PEO,People's Republic of China,Guangxi,Qingyuan,12.5,50.0,,,
PEO,People's Republic of China,Heilongjiang,Yilan,75.0,50.0,,,
PEO,People's Republic of China,Guangxi,Anyang,20.0,0.0,,,
PEO,People's Republic of China,Guangxi,Yan'an,0.0,50.0,,,
PEO,People's Republic of China,Shandong,Zhangqiu,0.0,50.0,,,
PEO,People's Republic of China,Hubei,Guizhou,46.42857143,33.33333333,,,
PEO,People's Republic of China,Guizhou,Linkou,25.0,50.0,,,
PEO,People's Republic of China,Henan,Luoyang,0.0,50.0,,,
PEO,People's Republic of China,Sichuan,Penglai,0.0,50.0,,,
PEO,People's Republic of China,Guangxi,Shilong,50.0,62.5,,,
PEO,People's Republic of China,Hebei,Handan,0.0,50.0,,,
PEO,People's Republic of China,,Siping,0.0,50.0,,,
PEO,People's Republic of China,Jiangxi,Jintan,0.0,50.0,,,
PER,Peru,,,,,2019.0,,0.026443196
PER,Peru,Lima region,Lima,19.75,76.04166667,,,
PER,Peru,Arequipa,Arequipa,18.33333333,88.33333333,,,
PER,Peru,Loreto,Iquitos,25.0,75.0,,,
PER,Peru,La Libertad,Trujillo,50.0,37.5,,,
PER,Peru,Piura,Piura,25.0,75.0,,,
PER,Peru,Lambayeque,Chiclayo,50.0,50.0,,,
PER,Peru,Junin,Huancayo,75.0,75.0,,,
PER,Peru,Ayacucho,Ayacucho,100.0,0.0,,,
PER,Peru,Ancash,Chimbote,0.0,100.0,,,
PER,Peru,Lima region,Huaral,50.0,25.0,,,
PER,Peru,San Martin,Tarapoto,75.0,75.0,,,
PER,Peru,Lima region,Chancay,25.0,50.0,,,
PHL,Philippines,,,,,2019.0,,36.38451062
PHL,Philippines,Metro Manila,Manila,17.01570681,83.7431694,,,
PHL,Philippines,Metro Manila,Quezon City,23.80952381,80.12820513,,,
PHL,Philippines,Metro Manila,Caloocan,25.0,83.33333333,,,
PHL,Philippines,Metro Manila,Makati,34.21052632,70.94594595,,,
PHL,Philippines,Metro Manila,Valenzuela,48.68421053,88.15789474,,,
PHL,Philippines,Metro Manila,Pasig,27.94117647,82.69230769,,,
PHL,Philippines,,Antipolo,60.29411765,75.0,,,
PHL,Philippines,,Cagayan de Oro,62.5,100.0,,,
PHL,Philippines,,Butuan,37.5,66.66666667,,,
PHL,Philippines,,Lipa,87.5,25.0,,,
PHL,Philippines,Cordillera Administrative Region,Baguio,26.88679245,66.4893617,,,
PHL,Philippines,Western Visayas,Bacolod,39.28571429,75.0,,,
PHL,Philippines,,Tarlac City,56.25,75.0,,,
PHL,Philippines,Metro Manila,Las Pinas,33.33333333,75.0,,,
PHL,Philippines,Metro Manila,Malabon,25.0,50.0,,,
PHL,Philippines,Metro Manila,Mandaluyong,12.5,82.5,,,
PHL,Philippines,Metro Manila,Marikina,83.33333333,66.66666667,,,
PHL,Philippines,Metro Manila,Muntinlupa,40.625,83.33333333,,,
PHL,Philippines,Metro Manila,Pasay,25.0,100.0,,,
PHL,Philippines,,Cabuyao,25.0,100.0,,,
PHL,Philippines,Ilocos Region,San Fernando,37.5,87.5,,,
PHL,Philippines,,Tacloban,75.0,70.0,,,
PHL,Philippines,,Cabanatuan,33.33333333,50.0,,,
PHL,Philippines,,San Fernando,0.0,100.0,,,
PHL,Philippines,,Angeles,32.8125,79.6875,,,
PHL,Philippines,,Olongapo,64.28571429,79.16666667,,,
PHL,Philippines,,General Trias,25.0,25.0,,,
PHL,Philippines,,Magallanes,50.0,50.0,,,
PHL,Philippines,,Bacoor,33.33333333,71.42857143,,,
PHL,Philippines,,Dasmarinas,28.57142857,79.6875,,,
PHL,Philippines,,Imus,25.0,60.0,,,
PHL,Philippines,,Tagaytay,86.11111111,37.5,,,
PHL,Philippines,,San Pedro,25.0,0.0,,,
PHL,Philippines,,Calamba,58.33333333,77.77777778,,,
PHL,Philippines,,Santa Rosa,50.0,62.5,,,
PHL,Philippines,,Lucena,54.16666667,69.23076923,,,
PHL,Philippines,,Binangonan,75.0,50.0,,,
PHL,Philippines,,Cainta,45.0,60.0,,,
PHL,Philippines,,Puerto Galera,50.0,50.0,,,
PHL,Philippines,Western Visayas,Puerto Princesa,62.5,54.16666667,,,
PHL,Philippines,,Polomolok,100.0,50.0,,,
PHL,Philippines,,Odiongan,100.0,75.0,,,
PHL,Philippines,,Shariff Aguak,25.0,0.0,,,
PHL,Philippines,,Ozamiz,87.5,50.0,,,
PHL,Philippines,,Naga,70.0,45.0,,,
PHL,Philippines,,Taytay,0.0,100.0,,,
PHL,Philippines,,Lapu-Lapu,12.5,87.5,,,
PHL,Philippines,,Calbayog,75.0,50.0,,,
PHL,Philippines,,General Santos,66.66666667,66.66666667,,,
PHL,Philippines,Western Visayas,Ibajay,50.0,0.0,,,
PHL,Philippines,Metro Manila,San Juan,25.0,75.0,,,
PHL,Philippines,,Dumaguete,20.83333333,62.5,,,
PHL,Philippines,,Pagadian,75.0,75.0,,,
PHL,Philippines,Ilocos Region,Dagupan,21.875,75.0,,,
PHL,Philippines,,Ormoc,62.5,62.5,,,
PLW,Palau,,,,,2019.0,,0.000714681
PLW,Palau,,Koror,100.0,0.0,,,
PNG,Papua New Guinea,,,,,2019.0,,0.312315587
PNG,Papua New Guinea,,Port Moresby,32.29166667,76.92307692,,,
PNG,Papua New Guinea,Morobe Province,Lae,62.5,50.0,,,
PNG,Papua New Guinea,,Kokopo,75.0,50.0,,,
PNG,Papua New Guinea,Oro Province,Popondetta,50.0,100.0,,,
POL,Poland,,,,,2019.0,,0.002960821
POL,Poland,Greater Poland Voivodeship,Poznan,33.07692308,50.42372881,,,
POL,Poland,Masovian Voivodeship,Warsaw,27.27272727,36.01485149,,,
POL,Poland,Pomeranian Voivodeship,Gdynia,49.41860465,48.61111111,,,
POL,Poland,West Pomeranian Voivodeship,Szczecin,41.37931034,53.75,,,
POL,Poland,Lodz Voivodeship,Lodz,28.84615385,40.44117647,,,
POL,Poland,Silesian Voivodeship,Katowice,27.77777778,48.33333333,,,
POL,Poland,Podkarpackie Voivodeship,Rzeszow,37.5,47.05882353,,,
POL,Poland,Podlaskie Voivodeship,Bialystok,34.52380952,52.94117647,,,
POL,Poland,Lesser Poland Voivodeship,Nowy Sacz,30.0,100.0,,,
POL,Poland,Pomeranian Voivodeship,Gdansk,45.55555556,45.0,,,
POL,Poland,Lower Silesian Voivodeship,Wroclaw,25.68807339,35.4368932,,,
POL,Poland,Silesian Voivodeship,Tychy,22.5,43.75,,,
POL,Poland,Silesian Voivodeship,Raciborz,62.5,50.0,,,
POL,Poland,Lesser Poland Voivodeship,Krakow,12.19879518,36.53846154,,,
POL,Poland,Lublin Voivodeship,Lublin,35.9375,41.66666667,,,
POL,Poland,Kuyavian-Pomeranian Voivodeship,Bydgoszcz,34.52380952,42.64705882,,,
POL,Poland,Kuyavian-Pomeranian Voivodeship,Torun,37.5,42.85714286,,,
POL,Poland,Greater Poland Voivodeship,Gniezno,50.0,0.0,,,
POL,Poland,Greater Poland Voivodeship,Kalisz,50.0,50.0,,,
POL,Poland,Greater Poland Voivodeship,Konin,25.0,25.0,,,
POL,Poland,Greater Poland Voivodeship,Leszno,75.0,50.0,,,
POL,Poland,West Pomeranian Voivodeship,Koszalin,55.0,50.0,,,
POL,Poland,Lower Silesian Voivodeship,Glogow,50.0,50.0,,,
POL,Poland,Opole Voivodeship,Kluczbork,50.0,50.0,,,
POL,Poland,Warmian-Masurian Voivodeship,Olsztyn,42.70833333,43.75,,,
POL,Poland,Opole Voivodeship,Opole,37.5,45.45454545,,,
POL,Poland,Pomeranian Voivodeship,Sopot,45.45454545,53.57142857,,,
POL,Poland,Lesser Poland Voivodeship,Chrzanow,37.5,50.0,,,
POL,Poland,Swietokrzyskie Voivodeship,Kielce,50.0,50.0,,,
POL,Poland,Silesian Voivodeship,Bytom,35.0,75.0,,,
POL,Poland,Silesian Voivodeship,Czestochowa,45.83333333,12.5,,,
POL,Poland,Silesian Voivodeship,Zabrze,15.625,37.5,,,
POL,Poland,Silesian Voivodeship,Chorzow,25.0,50.0,,,
POL,Poland,Lodz Voivodeship,Zgierz,75.0,50.0,,,
POL,Poland,Warmian-Masurian Voivodeship,Elblag,54.16666667,50.0,,,
POL,Poland,Lubusz Voivodeship,Zielona Gora,75.0,12.5,,,
POL,Poland,Masovian Voivodeship,Plock,33.33333333,45.0,,,
POL,Poland,Lubusz Voivodeship,Gorzow Wielkopolski,55.0,75.0,,,
POL,Poland,Masovian Voivodeship,Radom,40.0,50.0,,,
POL,Poland,Pomeranian Voivodeship,Slupsk,87.5,50.0,,,
POL,Poland,Silesian Voivodeship,Sosnowiec,17.85714286,25.0,,,
POL,Poland,Silesian Voivodeship,Gliwice,19.11764706,59.61538462,,,
POL,Poland,Lower Silesian Voivodeship,Legnica,50.0,50.0,,,
POL,Poland,Lesser Poland Voivodeship,Tarnow,37.5,50.0,,,
POL,Poland,Kuyavian-Pomeranian Voivodeship,Wloclawek,45.0,75.0,,,
POL,Poland,Silesian Voivodeship,Rybnik,13.88888889,41.66666667,,,
POL,Poland,Silesian Voivodeship,Dabrowa Gornicza,33.33333333,25.0,,,
POL,Poland,West Pomeranian Voivodeship,Kolobrzeg,100.0,0.0,,,
POL,Poland,Lower Silesian Voivodeship,Walbrzych,36.11111111,60.0,,,
POL,Poland,Kuyavian-Pomeranian Voivodeship,Grudziadz,45.0,0.0,,,
POL,Poland,Lesser Poland Voivodeship,Zakopane,33.33333333,50.0,,,
POL,Poland,Lublin Voivodeship,Zamosc,50.0,50.0,,,
POL,Poland,Lower Silesian Voivodeship,Zgorzelec,62.5,50.0,,,
POL,Poland,Lower Silesian Voivodeship,Jelenia Gora,50.0,50.0,,,
POL,Poland,Silesian Voivodeship,Zawiercie,25.0,50.0,,,
POL,Poland,Lubusz Voivodeship,Zary,62.5,50.0,,,
POL,Poland,Lodz Voivodeship,Piotrkow Trybunalski,35.0,25.0,,,
POL,Poland,Lodz Voivodeship,Pabianice,29.16666667,50.0,,,
POL,Poland,Silesian Voivodeship,Czeladz,50.0,25.0,,,
POL,Poland,Lubusz Voivodeship,Slubice,87.5,50.0,,,
POL,Poland,Podkarpackie Voivodeship,Sanok,62.5,50.0,,,
POL,Poland,Lublin Voivodeship,Biala Podlaska,50.0,50.0,,,
POL,Poland,Lesser Poland Voivodeship,Wadowice,30.0,0.0,,,
POL,Poland,Podlaskie Voivodeship,Lomza,75.0,50.0,,,
POL,Poland,Lublin Voivodeship,Chelm,50.0,50.0,,,
POL,Poland,Podlaskie Voivodeship,Suwalki,87.5,50.0,,,
POL,Poland,Masovian Voivodeship,Sochaczew,37.5,50.0,,,
POL,Poland,Podlaskie Voivodeship,Hajnowka,62.5,50.0,,,
POL,Poland,Masovian Voivodeship,Siedlce,46.42857143,50.0,,,
POL,Poland,Silesian Voivodeship,Zywiec,50.0,50.0,,,
POL,Poland,Lublin Voivodeship,Lukow,62.5,50.0,,,
POL,Poland,Silesian Voivodeship,Zory,25.0,50.0,,,
POL,Poland,Masovian Voivodeship,Ostroleka,62.5,50.0,,,
POL,Poland,Silesian Voivodeship,Bedzin,65.0,0.0,,,
POL,Poland,Greater Poland Voivodeship,Pila,53.125,0.0,,,
POL,Poland,Swietokrzyskie Voivodeship,Skarzysko-Kamienna,62.5,50.0,,,
POL,Poland,Podkarpackie Voivodeship,Mielec,50.0,50.0,,,
POL,Poland,Pomeranian Voivodeship,Wejherowo,87.5,50.0,,,
POL,Poland,Podkarpackie Voivodeship,Jaroslaw,25.0,50.0,,,
POL,Poland,Podkarpackie Voivodeship,Stalowa Wola,25.0,25.0,,,
POL,Poland,Lesser Poland Voivodeship,Bochnia,60.0,0.0,,,
POL,Poland,Podkarpackie Voivodeship,Krosno,62.5,50.0,,,
POL,Poland,Warmian-Masurian Voivodeship,Gizycko,100.0,50.0,,,
POL,Poland,Podkarpackie Voivodeship,Jaslo,62.5,50.0,,,
POL,Poland,West Pomeranian Voivodeship,Szczecinek,75.0,50.0,,,
POL,Poland,Warmian-Masurian Voivodeship,Ostroda,62.5,50.0,,,
POL,Poland,Masovian Voivodeship,Wyszkow,100.0,50.0,,,
POL,Poland,Pomeranian Voivodeship,Koscierzyna,62.5,50.0,,,
POL,Poland,Lublin Voivodeship,Krasnik,50.0,50.0,,,
POL,Poland,Podkarpackie Voivodeship,Nisko,62.5,50.0,,,
POL,Poland,Masovian Voivodeship,Konstancin-Jeziorna,35.0,45.83333333,,,
POL,Poland,Swietokrzyskie Voivodeship,Polaniec,50.0,50.0,,,
POL,Poland,Lodz Voivodeship,Opoczno,0.0,75.0,,,
POL,Poland,Podkarpackie Voivodeship,Ustrzyki Dolne,70.0,0.0,,,
PRI,Puerto Rico,,,,,2019.0,,0.007248907
PRK,North Korea,,,,,2019.0,,0.005104864
PRT,Portugal,,,,,2019.0,,0.007759393
PRT,Portugal,Lisbon,Lisbon,64.60674157,24.85632184,,,
PRT,Portugal,Madeira,Funchal,84.09090909,31.94444444,,,
PRT,Portugal,,Porto,68.44262295,34.58333333,,,
PRT,Portugal,Coimbra,Coimbra,82.35294118,41.17647059,,,
PRT,Portugal,Viseu,Viseu,79.16666667,37.5,,,
PRT,Portugal,,Faro,79.16666667,25.0,,,
PRT,Portugal,Braga,Guimaraes,93.75,43.75,,,
PRT,Portugal,Setubal,Setubal,61.11111111,60.0,,,
PRT,Portugal,Evora,Evora,93.75,35.41666667,,,
PRT,Portugal,Lisbon,Amadora,75.0,75.0,,,
PRT,Portugal,Porto,Vila Nova de Gaia,67.5,31.25,,,
PRT,Portugal,Azores,Angra do Heroismo,100.0,0.0,,,
PRT,Portugal,Porto,Povoa de Varzim,75.0,50.0,,,
PRT,Portugal,Azores,Ponta Delgada,100.0,5.0,,,
PRT,Portugal,Viana do Castelo,Viana do Castelo,100.0,58.33333333,,,
PRT,Portugal,Braga,Barcelos,100.0,50.0,,,
PRT,Portugal,Lisbon,Cascais,78.125,41.66666667,,,
PRT,Portugal,Santarem,Santarem,95.0,50.0,,,
PRT,Portugal,Leiria,Caldas da Rainha,50.0,50.0,,,
PRT,Portugal,Setubal,Almada,85.71428571,50.0,,,
PRT,Portugal,,Tavira,100.0,0.0,,,
PRT,Portugal,Setubal,Sines,75.0,50.0,,,
PRT,Portugal,Castelo Branco,Castelo Branco,100.0,0.0,,,
PRT,Portugal,,Albufeira,71.42857143,33.33333333,,,
PRT,Portugal,Coimbra,Figueira da Foz,93.75,25.0,,,
PRT,Portugal,Lisbon,Alverca do Ribatejo,50.0,0.0,,,
PRT,Portugal,Aveiro,Aveiro,67.1875,46.66666667,,,
PRT,Portugal,Vila Real,Vila Real,100.0,6.25,,,
PRT,Portugal,Vila Real,Chaves,100.0,25.0,,,
PRT,Portugal,,Portimao,90.0,35.0,,,
PRT,Portugal,Braga,Vila Nova de Famalicao,100.0,50.0,,,
PRT,Portugal,Santarem,Tomar,100.0,75.0,,,
PRT,Portugal,,Lagos,75.0,75.0,,,
PRT,Portugal,,Vila Real de Santo Antonio,75.0,50.0,,,
PRT,Portugal,Castelo Branco,Covilha,95.83333333,0.0,,,
PRT,Portugal,Lisbon,Torres Vedras,87.5,75.0,,,
PRT,Portugal,Lisbon,Vila Franca de Xira,87.5,12.5,,,
PRT,Portugal,Lisbon,Oeiras,81.25,18.75,,,
PRT,Portugal,Porto,Lousada,75.0,50.0,,,
PRT,Portugal,,Sao Bras de Alportel,100.0,50.0,,,
PRT,Portugal,Porto,Maia,89.28571429,0.0,,,
PRT,Portugal,Setubal,Seixal,37.5,50.0,,,
PRT,Portugal,Lisbon,Queluz,50.0,0.0,,,
PRT,Portugal,Porto,Rio Tinto,100.0,75.0,,,
PRT,Portugal,Lisbon,Rio de Mouro,100.0,50.0,,,
PRT,Portugal,Leiria,Vieira de Leiria,87.5,50.0,,,
PRT,Portugal,Braga,Braga,85.29411765,25.0,,,
PRT,Portugal,Leiria,Leiria,89.28571429,28.57142857,,,
PRT,Portugal,Porto,Matosinhos,37.5,62.5,,,
PRT,Portugal,Viana do Castelo,Arcos de Valdevez,100.0,0.0,,,
PRT,Portugal,,Loures,100.0,50.0,,,
PRT,Portugal,,Vila do Conde,100.0,50.0,,,
PRT,Portugal,Lisbon,Alges,100.0,75.0,,,
PSE,Palestine,,,,,2019.0,,0.012047479
QAT,Qatar,,,,,2019.0,,0.0
QAT,Qatar,Ad Dawhah,Doha,37.87313433,46.16935484,,,
QAT,Qatar,,Al Wakrah,14.28571429,25.0,,,
REP,Republic of the Congo,,Brazzaville,37.5,62.5,,,
REP,Republic of the Congo,Sangha Department,Bomassa,0.0,100.0,,,
REU,Reunion,,,,,2019.0,,0.0
ROU,Romania,,,,,2019.0,,0.008167783
ROU,Romania,Tulcea County,Tulcea,80.0,29.16666667,,,
ROU,Romania,,Bucharest,23.50574713,55.02336449,,,
ROU,Romania,Suceava County,Suceava,71.875,37.5,,,
ROU,Romania,Sibiu County,Sibiu,77.63157895,21.66666667,,,
ROU,Romania,,Oradea,65.47619048,26.66666667,,,
ROU,Romania,Cluj County,Cluj-Napoca,57.11206897,33.40909091,,,
ROU,Romania,Salaj County,Zalau,100.0,75.0,,,
ROU,Romania,Dolj County,Craiova,53.84615385,36.11111111,,,
ROU,Romania,Arad County,Arad,66.25,35.0,,,
ROU,Romania,Alba County,Alba Iulia,62.5,50.0,,,
ROU,Romania,Maramure? County,Baia Mare,60.86956522,44.73684211,,,
ROU,Romania,Satu Mare County,Satu Mare,64.28571429,83.33333333,,,
ROU,Romania,Braila County,Braila,41.66666667,81.25,,,
ROU,Romania,Vaslui County,Vaslui,62.5,50.0,,,
ROU,Romania,Valcea County,Ramnicu Valcea,87.5,31.25,,,
ROU,Romania,Harghita County,Miercurea Ciuc,90.0,0.0,,,
ROU,Romania,Mehedin?i County,Drobeta-Turnu Severin,45.0,50.0,,,
ROU,Romania,Buzau County,Buzau,70.0,50.0,,,
ROU,Romania,Giurgiu County,Giurgiu,50.0,50.0,,,
ROU,Romania,Gorj County,Targu Jiu,37.5,50.0,,,
ROU,Romania,Covasna County,Sfantu Gheorghe,100.0,0.0,,,
ROU,Romania,Hunedoara County,Deva,81.25,31.25,,,
ROU,Romania,Olt County,Slatina,58.33333333,25.0,,,
ROU,Romania,Ialomi?a County,Slobozia,25.0,75.0,,,
ROU,Romania,Alba County,Cugir,100.0,25.0,,,
ROU,Romania,Timi? County,Sannicolau Mare,75.0,50.0,,,
ROU,Romania,Mure? County,Iernut,87.5,75.0,,,
ROU,Romania,Bacau County,Bacau,67.30769231,50.0,,,
RUS,Russia,,,,,2019.0,,0.055336727
RUS,Russia,,Moscow,41.47526502,49.72527473,,,
RUS,Russia,,Saint Petersburg,43.10344828,54.8816568,,,
RUS,Russia,Republic of Khakassia,Abakan,0.0,75.0,,,
RUS,Russia,Novosibirsk Oblast,Novosibirsk,36.48648649,54.05405405,,,
RUS,Russia,Sverdlovsk Oblast,Yekaterinburg,27.90697674,58.33333333,,,
RUS,Russia,Samara Oblast,Samara,48.4375,51.5625,,,
RUS,Russia,Omsk Oblast,Omsk,16.17647059,48.52941176,,,
RUS,Russia,Republic of Tatarstan,Kazan,41.25,58.33333333,,,
RUS,Russia,Chelyabinsk Oblast,Chelyabinsk,16.66666667,70.3125,,,
RUS,Russia,Bashkortostan,Ufa,20.83333333,68.18181818,,,
RUS,Russia,Volgograd Oblast,Volgograd,21.66666667,59.375,,,
RUS,Russia,Perm Krai,Perm,44.44444444,50.0,,,
RUS,Russia,Krasnoyarsk Krai,Krasnoyarsk,6.617647059,49.21875,,,
RUS,Russia,Primorsky Krai,Vladivostok,35.0,67.5,,,
RUS,Russia,Tomsk Oblast,Tomsk,46.42857143,51.78571429,,,
RUS,Russia,Samara Oblast,Tolyatti,36.11111111,43.75,,,
RUS,Russia,Murmansk Oblast,Murmansk,57.14285714,14.28571429,,,
RUS,Russia,Kaliningrad Oblast,Kaliningrad,55.0,55.0,,,
RUS,Russia,Arkhangelsk Oblast,Arkhangelsk,43.75,50.0,,,
RUS,Russia,Karelia,Petrozavodsk,58.33333333,25.0,,,
RUS,Russia,Vologda Oblast,Vologda,62.5,25.0,,,
RUS,Russia,Vologda Oblast,Cherepovets,0.0,100.0,,,
RUS,Russia,Pskov Oblast,Pskov,100.0,50.0,,,
RUS,Russia,Novgorod Oblast,Veliky Novgorod,100.0,50.0,,,
RUS,Russia,Tver Oblast,Tver,62.5,37.5,,,
RUS,Russia,Smolensk Oblast,Smolensk,50.0,54.16666667,,,
RUS,Russia,Yaroslavl Oblast,Yaroslavl,16.66666667,58.33333333,,,
RUS,Russia,Ivanovo Oblast,Ivanovo,33.33333333,87.5,,,
RUS,Russia,Vladimir Oblast,Vladimir,37.5,50.0,,,
RUS,Russia,Ryazan Oblast,Ryazan,0.0,91.66666667,,,
RUS,Russia,Tula Oblast,Tula,33.33333333,75.0,,,
RUS,Russia,Kursk Oblast,Kursk,100.0,50.0,,,
RUS,Russia,Belgorod Oblast,Belgorod,75.0,70.83333333,,,
RUS,Russia,Voronezh Oblast,Voronezh,36.84210526,67.10526316,,,
RUS,Russia,Lipetsk Oblast,Lipetsk,37.5,37.5,,,
RUS,Russia,Tambov Oblast,Tambov,62.5,45.0,,,
RUS,Russia,Krasnodar Krai,Krasnodar,44.44444444,44.44444444,,,
RUS,Russia,Astrakhan Oblast,Astrakhan,50.0,56.25,,,
RUS,Russia,Khabarovsk Krai,Khabarovsk,61.11111111,57.5,,,
RUS,Russia,Republic of Dagestan,Makhachkala,62.5,43.75,,,
RUS,Russia,Stavropol Krai,Stavropol,85.71428571,28.57142857,,,
RUS,Russia,Republic of North Ossetia-Alania,Vladikavkaz,50.0,25.0,,,
RUS,Russia,Saratov Oblast,Saratov,25.0,60.0,,,
RUS,Russia,Orenburg Oblast,Orenburg,30.0,60.0,,,
RUS,Russia,Republic of Mordovia,Saransk,0.0,100.0,,,
RUS,Russia,Kirov Oblast,Kirov,66.66666667,66.66666667,,,
RUS,Russia,Udmurt Republic,Izhevsk,33.33333333,70.83333333,,,
RUS,Russia,Mari El Republic,Yoshkar-Ola,100.0,50.0,,,
RUS,Russia,Chuvash Republic,Cheboksary,50.0,35.0,,,
RUS,Russia,Penza Oblast,Penza,37.5,62.5,,,
RUS,Russia,Ulyanovsk Oblast,Ulyanovsk,58.33333333,37.5,,,
RUS,Russia,Tyumen Oblast,Tyumen,66.66666667,55.0,,,
RUS,Russia,Kemerovo Oblast,Kemerovo,40.0,60.0,,,
RUS,Russia,Irkutsk Oblast,Irkutsk,53.125,37.5,,,
RUS,Russia,Sakha Republic,Yakutsk,58.33333333,87.5,,,
RUS,Russia,Amur Oblast,Blagoveshchensk,25.0,25.0,,,
RUS,Russia,Sakhalin Oblast,Yuzhno-Sakhalinsk,8.333333333,75.0,,,
RUS,Russia,Krasnodar Krai,Novorossiysk,33.33333333,90.0,,,
RUS,Russia,Republic of Crimea,Simferopol,18.75,33.33333333,,,
RUS,Russia,Krasnodar Krai,Sochi,75.0,42.85714286,,,
RUS,Russia,Kursk Oblast,Kurchatov,75.0,75.0,,,
RUS,Russia,Nizhny Novgorod Oblast,Dzerzhinsk,100.0,50.0,,,
RUS,Russia,Kemerovo Oblast,Novokuznetsk,0.0,45.0,,,
RUS,Russia,Chelyabinsk Oblast,Magnitogorsk,0.0,72.72727273,,,
RUS,Russia,Sverdlovsk Oblast,Nizhny Tagil,0.0,100.0,,,
RUS,Russia,,Volzhsky,0.0,75.0,,,
RUS,Russia,Chelyabinsk Oblast,Bakal,75.0,100.0,,,
RUS,Russia,Moscow Oblast,Balashikha,25.0,58.33333333,,,
RUS,Russia,Moscow Oblast,Kolomna,50.0,25.0,,,
RUS,Russia,Rostov Oblast,Volgodonsk,25.0,75.0,,,
RUS,Russia,Moscow Oblast,Domodedovo,50.0,37.5,,,
RUS,Russia,Krasnoyarsk Krai,Kansk,0.0,75.0,,,
RUS,Russia,Moscow Oblast,Korolyov,25.0,87.5,,,
RUS,Russia,Primorsky Krai,Nakhodka,25.0,75.0,,,
RUS,Russia,,Ramenskoye,25.0,50.0,,,
RUS,Russia,Rostov Oblast,Taganrog,58.33333333,58.33333333,,,
RUS,Russia,,Novomoskovsk,50.0,50.0,,,
RUS,Russia,Chuvash Republic,Novocheboksarsk,25.0,25.0,,,
RUS,Russia,Kaluga Oblast,Obninsk,100.0,50.0,,,
RUS,Russia,Moscow Oblast,Odintsovo,50.0,25.0,,,
RUS,Russia,Yaroslavl Oblast,Rybinsk,25.0,100.0,,,
RUS,Russia,Moscow Oblast,Sergiyev Posad,75.0,75.0,,,
RUS,Russia,Moscow Oblast,Serpukhov,0.0,50.0,,,
RUS,Russia,Belgorod Oblast,Stary Oskol,0.0,100.0,,,
RUS,Russia,Moscow Oblast,Khimki,33.33333333,66.66666667,,,
RUS,Russia,Republic of Tatarstan,Innopolis,100.0,0.0,,,
RWA,Rwanda,Kigali province,Kigali,56.25,50.0,,,
SAI,Saint Martin,,,,,2019.0,,0.0
SAN,San Marino,,San Marino,87.5,50.0,,,
SAU,Saudi Arabia,,,,,2019.0,,0.000306292
SAU,Saudi Arabia,Riyadh Province,Riyadh,33.69565217,44.57364341,,,
SAU,Saudi Arabia,Mecca Province,Mecca,28.57142857,40.625,,,
SAU,Saudi Arabia,Al-Qassim Province,Unaizah,50.0,50.0,,,
SAU,Saudi Arabia,Najran Province,Najran,75.0,25.0,,,
SAU,Saudi Arabia,Jazan Province,Jizan,25.0,100.0,,,
SAU,Saudi Arabia,Medina Province,Medina,20.0,66.66666667,,,
SAU,Saudi Arabia,Asir Province,Abha,93.75,18.75,,,
SAU,Saudi Arabia,Tabuk Province,Tabuk,50.0,25.0,,,
SAU,Saudi Arabia,Eastern Province,Dhahran,40.625,40.625,,,
SAU,Saudi Arabia,Mecca Province,Jeddah,35.24096386,54.43037975,,,
SAU,Saudi Arabia,???il Province,Ha'il,41.66666667,41.66666667,,,
SAU,Saudi Arabia,Eastern Province,Qatif,25.0,75.0,,,
SAU,Saudi Arabia,Eastern Province,Jubail,30.46875,38.79310345,,,
SAU,Saudi Arabia,Medina Province,Yanbu,0.0,50.0,,,
SDN,Sudan,,,,,2019.0,,0.010822312
SDN,Sudan,Khartoum,Khartoum,42.85714286,78.125,,,
SDN,Sudan,Khartoum,Omdurman,25.0,62.5,,,
SDN,Sudan,South Darfur,Nyala,100.0,0.0,,,
SDN,Sudan,Gezira,Wad Madani,100.0,25.0,,,
SEN,Senegal,,,,,2019.0,,0.017254441
SEN,Senegal,Dakar,Dakar,10.34482759,82.0,,,
SEN,Senegal,Thies Region,Thies,50.0,25.0,,,
SER,Serbia,Belgrade District,Belgrade,34.82532751,50.90497738,,,
SER,Serbia,,Novi Sad,59.23913043,47.15909091,,,
SER,Serbia,Zlatibor District,Uzice,25.0,75.0,,,
SER,Serbia,Nisava District,Nis,28.125,40.27777778,,,
SER,Serbia,,Ruma,25.0,75.0,,,
SER,Serbia,Sumadija District,Kragujevac,50.0,43.75,,,
SER,Serbia,,Subotica,50.0,50.0,,,
SER,Serbia,Jablanica District,Leskovac,87.5,0.0,,,
SER,Serbia,,Zrenjanin,46.875,96.875,,,
SER,Serbia,Raska District,Novi Pazar,75.0,0.0,,,
SER,Serbia,Macva District,Sabac,25.0,83.33333333,,,
